-4.068,2.5101
-3.6833,2.8388
-4.028,2.4353
-3.7447,2.6568
-4.4964,1.8406
-4.0936,2.1762
-4.5111,1.6886
-4.1567,1.9701
-4.1596,1.8917
-4.8108,1.1623
-4.6459,1.2463
-4.6964,1.1124
-4.2702,1.4526
-4.109,1.5252
-4.6222,0.92106
-4.1971,1.2526
-4.3112,1.0427
-4.9864,0.26927
-4.3953,0.75975
-4.613,0.43931
-4.0837,0.86346
-4.9964,-0.15643
-4.5307,0.19989
-4.5621,0.056936
-4.5167,-0.011194
-4.1965,0.19356
-4.631,-0.35836
-4.1533,-2.7332e-05
-4.4491,-0.417
-4.8649,-0.95579
-4.7029,-0.91843
-4.133,-0.47482
-4.355,-0.82484
-4.6474,-1.2468
-4.4286,-1.1589
-4.1297,-0.99255
-4.5107,-1.5074
-3.9273,-1.0591
-4.3841,-1.6524
-3.6686,-1.0746
-4.2741,-1.8189
-3.7328,-1.4174
-4.2628,-2.0883
-4.1151,-2.0825
-4.2607,-2.3709
-3.7229,-1.9767
-3.5612,-1.9593
-3.6415,-2.1847
-3.7041,-2.3929
-3.4252,-2.2604
-3.3601,-2.3421
-3.265,-2.3942
-3.2428,-2.5197
-2.8662,-2.2911
-3.5336,-3.1067
-2.9628,-2.6842
-3.3637,-3.2337
-3.4068,-3.4254
-2.8437,-3.0108
-2.924,-3.2397
-2.8372,-3.3012
-2.5542,-3.1664
-2.3647,-3.1248
-2.7023,-3.6099
-2.3066,-3.3614
-2.4672,-3.6687
-1.955,-3.3026
-1.8763,-3.3695
-2.3639,-4.0019
-1.9168,-3.699
-1.8568,-3.7825
-1.8061,-3.8743
-1.3836,-3.5934
-1.8945,-4.2449
-1.746,-4.236
-1.8487,-4.4772
-0.93104,-3.697
-1.1275,-4.0295
-1.1949,-4.2318
-0.93572,-4.1061
-0.93025,-4.2328
-0.72695,-4.1601
-0.72905,-4.2914
-0.45001,-4.1399
-0.54616,-4.362
0.027916,-3.9121
-0.64382,-4.7064
-0.65302,-4.8363
-0.5451,-4.8472
-0.48691,-4.906
-0.041374,-4.5755
0.10716,-4.54
0.1295,-4.6286
0.63218,-4.2348
0.60163,-4.372
0.85078,-4.2274
1.1167,-4.0638
1.2615,-4.0189
0.58563,-4.7925
0.63713,-4.8362
1.2989,-4.2673
0.80067,-4.856
1.3361,-4.4084
1.4445,-4.3854
1.8784,-4.0343
1.6048,-4.3881
1.6155,-4.4549
1.9951,-4.1502
2.166,-4.0515
2.0451,-4.2417
1.9725,-4.3809
1.8738,-4.5435
2.4081,-4.0701
2.1816,-4.3547
2.0605,-4.5311
2.8667,-3.7772
2.4493,-4.244
2.7427,-3.997
3.0809,-3.7023
2.844,-3.9796
3.3118,-3.5493
3.0596,-3.8359
3.4366,-3.4903
3.5444,-3.4109
3.3685,-3.612
3.0303,-3.9724
3.4248,-3.5969
3.6001,-3.4376
3.5265,-3.5241
3.5323,-3.528
4.2345,-2.8325
3.9187,-3.1517
4.4511,-2.6198
4.0274,-3.0407
4.4766,-2.5856
4.174,-2.8793
4.6537,-2.3875
4.6666,-2.3594
4.3535,-2.6542
4.2549,-2.7314
4.8903,-2.0715
5.1085,-1.8258
4.5441,-2.3595
4.9434,-1.9267
4.7644,-2.0689
5.211,-1.5826
5.1961,-1.5548
4.6424,-2.0628
5.383,-1.2736
5.5547,-1.0502
5.1212,-1.4293
5.5308,-0.9622
5.2724,-1.1604
4.8748,-1.4949
4.9535,-1.3502
5.1921,-1.0429
5.5633,-0.60028
5.6675,-0.42194
5.657,-0.35554
5.2085,-0.72446
5.4449,-0.40594
5.0195,-0.74666
5.0577,-0.62113
5.0966,-0.49246
5.6511,0.15427
5.4775,0.075392
5.1798,-0.12529
5.4906,0.28493
5.1465,0.042546
5.055,0.054974
